TFOPWG Disposition,TESS Mag,Epoch (BJD),Period (days),Duration (hours),Depth (ppm),Planet Radius (R_Earth),Planet Insolation (Earth Flux),Planet Equil Temp (K),Stellar Distance (pc),Stellar Eff Temp (K),Stellar log(g) (cm/s^2),Stellar Radius (R_Sun),Predictions
PC,11.9901,2459483.006882,28.6493366556144,4.27136202165922,9411.86958273257,9.0080518551034,21.0315277162611,546.182089707741,287.606,5639.5,4.54594,0.883211016654968,1
PC,10.6853,2459448.89457,1.76171650796953,1.92807243915252,356.402976322587,1.55100744221361,439.121941965677,1167.5245842748,103.347,4732.72,4.49669,0.814342975616455,1
PC,9.83733,2459515.17161,26.6942789818044,3.78313012490327,1854.29243236489,2.68458631392295,4.08514190540842,362.594770622397,39.4478,3997.0,4.6288,0.626721978187561,1
PC,12.4289,2459502.343272,4.01790526268072,0.994953341492659,2834.8288926964,1.04210479161797,4.64410949232608,374.408208972111,21.8182,3166.0,5.07428,0.194356992840767,1
PC,15.1792,2459502.148194,2.00745282887239,0.934047486250039,20674.1145084612,7.16393471922827,50.6324450571815,680.341517849394,272.64,3449.0,4.74578,0.490442007780075,1
PC,11.6871,2459600.588807,760.05300384461,6.902,10000.0,10.8619,0.149701,173.0,251.487,5722.0,4.55,0.89,1
PC,11.6871,2459487.941282,45.4964928,5.137,9740.0,8.81795,8.47778,475.0,251.487,5722.0,4.55,0.89,1
PC,12.932,2459600.94115,3.2601896,3.835,11570.0,14.6248,809.661,1486.0,676.655,5542.4,4.16,1.36,1
PC,13.1133,2459603.327711,14.5814997,5.489,5490.0,9.70874,111.563,905.0,748.345,5830.0,4.22,1.32,1
PC,13.2573,2459585.367829,13.62636,3.245,14390.0,10.048,26.6947,633.0,431.019,5260.6,4.58,0.81,1
PC,13.2187,2459603.278361,16.2601049,1.602,7670.0,10.1064,5.91348,434.0,574.817,5496.0,4.38,1.05,1
PC,13.4113,2459567.884238,23.1678315,4.295,11480.0,9.49037,14.833,546.0,454.675,5120.0,4.48,0.88,1
PC,11.2245,2458854.228883,731.4778512,3.41,5900.0,11.7782,0.0776109,147.0,303.081,6250.4,4.44,1.1,1
PC,10.4309,2459960.725859,5.8586824,2.168,1146.0,2.35965,43.4681,715.0,78.0645,4571.0,4.58,0.72,1
PC,13.6281,2459600.45002,8.7960328,2.48,23090.0,9.14959,8.51849,475.0,186.562,3695.0,4.66,0.59,1
PC,11.6643,2459598.137675,6.8242909,2.787,700.0,2.23971,33.8464,671.0,117.383,3999.0,4.35,0.87,1
PC,14.0127,2459747.65944,32.0736228,2.347,145640.0,9.48121,0.243503,195.0,56.6893,3176.0,5.0,0.24,1
PC,12.3681,2459583.65004,13.4659853,2.936,2100.0,3.3076,12.7406,526.0,158.202,4340.0,4.59,0.69,1
PC,13.5426,2459583.260949,19.8628449,1.965,30940.0,7.82397,0.933932,273.0,115.906,3595.0,4.8,0.43,1
PC,12.2989,2459603.122108,5.2782582,3.379,2000.0,5.6755,320.994,1179.0,486.081,5647.0,4.22,1.29,1
PC,11.8294,2459390.963138,33.5372399143452,3.86129011584001,12785.2525571675,9.68740059140715,9.36671348330672,446.186636210317,191.145,4947.0,4.55,0.794395983219147,1
PC,10.7314,2459580.448333,18.6300789,3.4,1620.0,3.01483,6.92991,452.0,69.0641,4092.4,4.5,0.75,1
PC,13.4794,2459594.081803,8.9165771,3.224,4360.0,6.82341,108.636,899.0,540.141,5607.0,4.45,0.98,1
PC,13.3834,2459605.449939,3.7349773,3.891,7830.0,14.1804,702.991,1434.0,943.289,5632.0,4.05,1.57,1
PC,11.9639,2459606.061518,1.2749899,1.146,1140.0,2.69399,201.011,1048.0,136.242,4216.7,4.48,0.78,1
PC,13.2201,2459599.997854,4.7974601,5.952,4890.0,10.4912,1955.29,1852.0,1130.59,6549.4,4.21,1.51,1
PC,12.826,2459589.072503,9.2271917,3.781,5540.0,9.80232,138.883,956.0,683.54,5899.0,4.23,1.32,1
PC,12.1765,2459598.869415,5.9900508,2.104,3680.0,4.71645,24.7628,621.0,136.955,4119.0,4.51,0.74,1
PC,13.4913,2459634.509247,1.9784368,2.359,39470.0,22.5379,1211.74,1643.0,893.967,6337.0,4.44,1.11,1
PC,14.7371,2459888.054948,6.30001386627318,2.03451037481468,19622.3659123363,7.43997548394591,14.1931292430481,495.03885661709,248.266,3584.0,4.71,0.527988970279694,1
PC,13.1922,2459630.693169,10.717359,2.784,22680.0,12.4655,30.4561,654.0,378.06,5047.0,4.55,0.8,1
PC,13.3757,2459834.266444,9.5197732,2.636,2200.0,3.89219,32.9482,667.0,313.795,4541.0,4.52,0.77,1
PC,13.4409,2459628.710083,5.4853379,1.964,12040.0,13.6635,114.21,910.0,874.724,6054.4,4.33,1.21,1
PC,11.2399,2459840.574967,11.1801504,4.364,2220.0,6.89187,183.14,1024.0,373.528,6413.0,4.21,1.47,1
PC,11.0737,2459629.650414,5.9133875,2.019,980.0,2.3864,33.3499,669.0,95.0735,4374.8,4.54,0.74,1
PC,13.3591,2459635.464877,1.236949,0.358,8250.0,9.84184,25.0169,623.0,316.465,4660.0,4.56,0.75,1
PC,13.1953,2459825.973413,3.2750907,3.09,6510.0,11.2041,664.018,1414.0,811.406,5859.0,4.21,1.33,1
PC,12.6975,2459846.423245,6.4424263,2.604,1430.0,3.14002,58.2235,769.0,250.177,4661.0,4.5,0.8,1
PC,14.8686,2459628.937156,7.9454767,1.493,36680.0,9.87351,3.70033,386.0,274.922,3714.0,4.73,0.51,1
PC,12.1235,2459868.59365,11.3630224,3.031,1048.0,2.39002,27.5227,638.0,191.341,4741.1,4.54,0.77,1
PC,13.1082,2459634.277413,7.1314563,2.809,7550.0,7.98487,55.3319,759.0,334.412,4701.6,4.43,0.88,1
PC,11.7963,2459615.444572,12.782983,2.762,8060.0,9.1313,29.951,651.0,291.68,5594.0,4.46,0.97,1
PC,13.0076,2459628.761503,4.172202,2.263,1980.0,3.23281,74.1594,817.0,223.016,4313.0,4.53,0.73,1
PC,13.0669,2459919.252913,11.7672708,3.098,13190.0,15.2219,141.822,961.0,693.821,6205.0,4.43,1.1,1
PC,14.6877,2459634.535127,2.0034478,1.285,24660.0,10.9523,58.2268,769.0,390.415,3927.0,4.61,0.65,1
PC,13.0537,2459635.766515,3.154201,2.857,7690.0,12.0524,589.138,1372.0,760.003,5771.5,4.18,1.36,1
PC,12.9882,2459630.759188,3.5254325,3.31,5790.0,17.2611,2183.12,1904.0,631.38,5497.0,4.23,1.25,1
PC,10.7131,2459626.901517,37.9984529,5.928,3050.0,7.69928,19.8821,588.0,270.633,5839.5,4.18,1.38,1
PC,11.9683,2459630.841495,3.2856588,2.384,17910.0,12.5808,187.224,1030.0,227.174,4898.9,4.43,0.91,1
PC,12.64,2459594.438445,39.9753375,6.088,9160.0,14.1085,18.6491,578.0,718.289,5989.0,4.16,1.45,1
PC,13.2859,2459632.965356,3.0594206,4.191,2000.0,9.6239,1193.52,1637.0,1186.92,5414.0,3.75,2.14,1
PC,10.0326,2459641.471306,13.7287006,3.375,1660.0,3.37945,36.4032,684.0,101.913,5342.0,4.57,0.83,1
PC,9.80675,2459660.040353,0.0,2.004,9026.0,10.4373,71.6585,810.0,122.745,5699.0,4.46,0.98,1
PC,12.0051,2459641.138875,7.5575607395815,2.02331406655719,17756.8766059711,12.4415237689692,61.0057317931714,712.79133211677,193.533,4893.71,4.57637,0.762767970561981,1
PC,10.4671,2459689.357738,2.2853731,1.022,1410.0,3.93456,297.666,1157.0,132.992,5299.0,4.48,0.91,1
PC,11.1586,2459673.539325,17.2837171955732,3.81048337740667,2759.69318133246,6.41000445007402,75.9893459315435,753.022453585781,265.924,5600.0,4.26703,1.21153998374939,1
PC,14.9839,2459663.422584,2.2054776,1.633,28280.0,9.6722,64.0804,788.0,306.144,3770.0,4.71,0.53,1
PC,12.899,2459645.513474,25.0577354,4.741,3500.0,5.30323,32.4574,664.0,488.879,5954.0,4.59,0.87,1
PC,11.3476,2459658.577043,4.2744435,1.958,1960.0,4.01981,132.963,946.0,207.621,5405.0,4.5,0.9,1
PC,11.9229,2459629.323433,17.7916498,6.405,1550.0,5.67639,111.663,905.0,489.497,5803.0,4.14,1.43,1
PC,14.5044,2459663.478353,2.1808015,1.343,23790.0,7.66626,29.151,647.0,215.996,3379.0,4.76,0.48,1
PC,11.9816,2459660.036393,6.640285,1.257,5700.0,7.34873,26.3908,631.0,256.116,5035.9,4.51,0.87,1
PC,12.4054,2459659.856199,4.5362433,2.936,3390.0,7.12776,305.034,1164.0,473.18,5620.5,4.28,1.21,1
PC,12.1436,2459713.269594,4.0134273,1.445,10480.0,10.7003,101.875,885.0,415.29,5935.2,4.42,1.06,1
PC,12.4399,2459681.976922,4.7518771,2.459,8670.0,15.1227,262.123,1120.0,649.889,5676.0,4.05,1.57,1
PC,12.469,2459853.128755,34.2825595,6.989,2540.0,5.84592,41.8997,708.0,568.466,6145.0,4.36,1.19,1
PC,12.3879,2459860.750256,10.6893108,6.883,1349.0,6.90838,378.489,1228.0,817.484,5887.0,3.9,1.93,1
PC,13.1125,2459839.287079,18.2598774,6.544,3140.0,8.80539,135.04,949.0,1038.26,6230.0,4.12,1.59,1
PC,12.8625,2459708.153898,7.4992916,3.724,1480.0,4.15964,250.294,1108.0,593.733,6038.0,4.43,1.07,1
PC,11.4459,2459713.011926,4.2528141,1.67,2390.0,5.49054,89.1065,855.0,253.021,5318.4,4.33,1.09,1
PC,10.686,2459663.533882,29.120986,3.98,950.0,2.28524,4.59168,407.0,71.811,4248.0,4.56,0.71,1
PC,12.3503,2459685.802056,3.2487833,1.626,3110.0,5.49487,140.707,959.0,302.304,5149.0,4.46,0.91,1
PC,13.441,2459825.659468,0.8037513,0.912,7880.0,6.33045,496.763,1315.0,292.429,4708.0,4.69,0.65,1
PC,14.5486,2459689.095962,1.6064494,0.946,26980.0,11.7098,30.0257,652.0,295.008,3507.0,4.62,0.63,1
PC,13.0445,2459911.312652,6.2230846,4.405,12370.0,16.4857,347.18,1202.0,803.472,5845.3,4.14,1.44,1
PC,13.419,2459710.421834,4.8183501,1.816,10370.0,11.5419,69.6374,804.0,622.41,5192.0,4.26,1.15,1
PC,12.958,2459715.238616,2.8329023,2.029,18630.0,11.996,260.223,1118.0,414.658,5447.5,4.56,0.85,1
PC,11.8706,2459689.673073,2.3144207,1.402,1720.0,2.71343,49.7933,740.0,88.7485,3687.0,4.63,0.62,1
PC,13.2643,2459870.094224,45.0854117,1.646,7870.0,7.92062,0.746125,258.0,383.712,5013.0,4.55,0.8,1
PC,12.5757,2459687.461371,3.8863969,3.906,3340.0,9.97164,726.387,1446.0,701.942,5436.0,3.95,1.71,1
PC,13.3931,2459912.436846,2.2465076,4.181,4340.0,13.3584,3229.79,2100.0,1443.94,6064.0,3.88,2.03,1
PC,13.0994,2459827.478708,5.468394,2.809,11340.0,16.445,147.869,971.0,777.763,5526.0,4.06,1.51,1
PC,13.3272,2459675.883062,19.511064,3.25,25510.0,13.6915,13.0704,529.0,390.189,4951.8,4.52,0.82,1
PC,10.8833,2459685.023774,4.1753448,3.941,810.0,4.07823,689.452,1427.0,295.293,5686.0,4.12,1.45,1
PC,12.1196,2459710.833713,3.676651,3.663,4280.0,12.1328,792.672,1478.0,700.55,5900.0,3.94,1.83,1
PC,14.8084,2459685.753346,3.3079817,1.666,81180.0,11.9758,15.6016,553.0,167.245,3380.0,4.82,0.41,1
PC,10.6691,2459140.665271,119.3355264,6.863,2400.0,5.11487,3.83692,389.0,165.393,5516.0,4.48,0.94,1
PC,11.2016,2459058.716872,1.6622263,3.415,12560.0,18.8693,3599.67,2157.0,420.716,6152.0,4.09,1.61,1
PC,13.0266,2459716.773324,3.1159994,3.966,6920.0,15.7497,1419.36,1709.0,974.602,6098.0,4.09,1.6,1
PC,12.4344,2459716.552601,1.1000285,1.561,29080.0,16.0194,1114.93,1609.0,340.9,5644.0,4.53,0.9,1
PC,12.012,2459738.845604,4.2366102,3.559,14790.0,15.6978,351.913,1206.0,394.427,5407.5,4.19,1.28,1
PC,11.536,2459716.984797,2.924439,1.448,11110.0,8.56554,81.7751,837.0,153.891,4803.0,4.56,0.77,1
PC,14.2085,2459750.623008,2.9479689,1.584,24090.0,9.41494,27.6969,639.0,226.318,3588.0,4.67,0.58,1
PC,13.3173,2459713.34968,3.3299795,2.101,23460.0,14.9891,258.909,1117.0,591.975,5794.0,4.5,0.95,1
PC,12.5806,2459717.172631,1.6929628,1.546,14820.0,12.4331,384.155,1233.0,306.397,5250.0,4.42,0.97,1
PC,14.4753,2459717.468321,1.1544795,0.817,51180.0,16.9317,39.7301,699.0,276.652,3543.0,4.63,0.62,1
PC,14.2399,2459740.631465,2.2232698,0.648,31700.0,9.36074,5.11732,419.0,100.029,3157.0,4.87,0.36,1
PC,9.1352,2457925.865418,1637.265104,5.981,1323.0,3.16626,0.00684395,80.0,66.4522,5271.0,4.56,0.83,1
PC,9.1352,2459537.503376,32.4296139,4.452,860.0,2.64575,10.0631,496.0,66.4522,5271.0,4.56,0.83,1
PC,10.8327,2459452.934563,6.21829262902239,2.22606375623301,847.936378674822,2.29279099137481,120.919814994391,845.75411219713,150.233,5554.41,4.64142,0.782913029193878,1
PC,11.3529,2459719.634935,2.34701143579342,1.27313201408136,4825.57625664454,12.3393272519405,1149.11671884029,1484.94642593395,301.644,5901.0,4.34605,1.15108001232147,1
PC,10.4488,2459704.152351,22.0183297,3.628,3300.0,10.8238,41.8582,708.0,304.745,5901.0,3.99,1.74,1
PC,10.36,2459742.996854,15.0766418,3.959,480.0,2.44389,76.7223,824.0,195.785,6149.4,4.45,1.06,1
PC,10.6147,2458901.78789,3.7711066303438,2.3375061149659,1647.67303135846,3.34096412971077,125.06433293716,852.909825152139,89.637,4590.0,4.5426,0.757520973682404,1
PC,9.77081,2458743.24955,10.6000083419314,3.21273766289639,691.276278849886,2.62043806425168,111.359162242303,828.516645882313,128.329,5888.0,4.48,0.982172012329102,1
PC,9.73378,2459960.660309,2.036424,1.726,304.0,1.63301,507.154,1322.0,108.095,5553.0,4.48827,0.93,1
PC,9.1454,2459552.817321,2.69536978311322,0.762848908655456,757.773375549487,4.51459274185846,580.7236508942,1252.02248380149,87.2349,5521.0,4.4322,0.991555988788605,1
PC,11.1501,2458899.969827,3.38102268268616,1.90124514964972,797.261751824445,1.49789482734532,30.4107299778741,598.930542924389,44.6467,3600.0,4.74127,0.495591998100281,1
PC,10.305,2458882.469833,28.4064642761436,4.00088045426227,886.162064980873,2.52763283071751,15.3546860828566,504.870488155457,114.555,5415.0,4.60828,0.797843992710114,1
PC,11.506,2458753.183872,16.3036749781653,3.22193198371296,1119.96252539735,2.24503894726739,6.46435031362853,406.678272844942,85.34439,3729.0,4.60049,0.661190986633301,1
PC,10.5591,2459532.004977,8.21151969075962,4.4676707614691,660.031602175234,3.58495545055049,241.447660761804,1005.36902369488,228.546,6057.0,4.35121,1.17429995536804,1
PC,10.3463,2458843.310422,7.7785081904618,2.54337167422064,802.169063665653,2.91474287907879,139.460725851007,876.461270180793,141.492,5610.2,4.46925,0.96135401725769,1
PC,11.4201,2458684.158741,6.28229835754556,2.0055337822636,596.099073551646,1.30792399336291,17.238071250258,519.687077029364,56.1495,3827.0,4.73676,0.500739991664886,1
PC,10.8222,2458871.527176,741.338075653942,3.71016515212355,1406.62200805298,3.23376635172666,0.596886292496527,224.177824819875,157.154,5479.3,4.5543,0.856628000736237,1
PC,10.8075,2458903.539448,716.842689379311,4.4248640359985,1562.81364852007,2.64870753820929,0.0522484230851755,121.937713302869,65.9721,3922.0,4.59159,0.672255992889404,1
PC,9.67055,2459633.025142,0.0,7.62305838186289,511.737322892104,2.56561706859385,0.574856517324953,222.080084709351,155.483,6347.0,4.45158,1.10473001003265,1
PC,11.6196,2458900.645029,1.43446023836647,0.934887724935997,1028.21878524315,1.39321904233517,53.9707370238251,691.288507291395,35.8256,3421.0,4.85368,0.371030002832413,1
PC,9.92937,2458888.709894,729.482347157133,6.93977148350692,819.48324696022,3.33094500261087,0.413942005467263,204.575972520845,140.084,5881.4,4.45955,1.00724995136261,1
PC,12.9454,2459432.534544,61.3191144086435,5.74553091357523,6593.13821921861,6.39070791546487,4.12565083471055,363.490334389746,315.535,4911.0,4.54009,0.795305013656616,1
PC,12.8857,2459413.809486,170.646198373574,6.18948244029668,11531.1713645176,12.5410610763055,3.40880268993705,346.553441110604,575.831,5695.0,4.32135,1.14952003955841,1
PC,6.9014,2458978.277627,697.403769798257,4.96586906628228,448.874977376587,3.018725818513,0.888227851119679,247.600117386123,50.4126,6060.54,4.21457,1.37495994567871,1
PC,11.4053,2458882.106824,746.954535565538,2.77303999575446,1671.1171293219,2.71846672574442,0.112661556874443,147.762315028877,78.9286,3933.0,4.63174,0.623190999031067,1
PC,9.16067,2458843.596098,5.49113023427399,1.90620984334076,448.45164695496,2.43067498676736,337.331254218173,1093.03456243565,108.848,5874.0,4.37711,1.10649001598358,1
PC,10.5988,2459422.895595,6.3928693910136,3.71289268025249,451.956323484664,3.31716454824885,435.391458958929,1165.03702064728,261.104,5712.0,4.12,1.44968998432159,1
PC,12.6265,2458886.836539,554.498967635392,2.90523631359747,6058.59475886258,3.88833710783045,0.795687788320063,240.882595913209,81.2392,3870.0,4.80522,0.423548012971878,1
PC,11.1557,2458900.38758,1.92712250793848,1.45303987982942,898.682130234615,1.42616039877989,57.2227793040625,701.474658761462,40.9866,3572.0,4.76894,0.46416899561882,1
PC,11.241,2459130.335118,270.303816035578,6.68246798579654,2898.27319645126,4.49696760818259,0.392147915576972,201.828376741913,109.835,4448.25,4.51125,0.767409026622772,1
PC,10.2071,2459903.223377,60.1702579,3.311,2011.0,10.6605,28.1896,641.0,275.456,6710.0,4.29122,1.42,1
PC,10.968,2458711.606063,8.27516069666908,2.15103502587355,1013.84027308093,2.83507791559445,46.1271122190342,664.674191848128,102.462,4388.89,4.43387,0.832265019416809,1
PC,8.5446,2458848.68514,6.18416879889915,2.58984969184785,1052.35091682847,2.40760015491054,56.3777871342016,698.870575756164,32.5102,4645.0,4.62,0.693765997886658,1
PC,12.1898,2458693.593974,28.5462089350188,1.76666663763546,1744.46599664564,2.8547322492955,2.43599732026057,318.631678325233,91.2062,3717.0,4.67682,0.569913983345032,1
PC,7.1367,2458930.773235,8.43061623951584,5.58238805098633,182.908957177561,2.05003390365099,383.110118648049,1128.3677245052,61.8703,6104.12,4.15159,1.49137997627258,1
PC,10.4514,2459754.333656,24.0004143,3.138,1240.0,2.83659,6.01946,436.0,86.8854,4579.0,4.49,0.8,1
PC,10.4748,2459759.175152,7.6601547,2.047,8760.0,8.93011,62.6782,783.0,127.428,5250.0,4.51,0.87,1
PC,9.8127,2459630.305591,0.0,4.58736790387481,863.297992030756,2.21639590891541,0.159332730010235,161.137269035327,78.3388,5097.94,4.61197,0.759101986885071,1
PC,10.5295,2458891.862067,711.764282514602,3.41764426488005,20978.1367865924,12.6338972052339,2.45421169215045,319.225631497452,85.5353,4661.56,4.57751,0.732648015022278,1
PC,10.7818,2458870.47457,0.57347655188524,0.900450829427625,818.390340319063,1.49695306428875,225.418516364705,988.250735719129,28.5321,3466.0,4.80761,0.420908004045486,1
PC,12.9255,2459738.329356,3.0269043,3.819,7120.0,14.2605,1446.66,1718.0,866.343,6154.0,4.06,1.67,1
PC,10.7778,2459734.363125,5.4328364,7.38,1420.0,12.63,1693.95,1787.0,609.042,6024.0,3.43,3.4,1
PC,14.6578,2459741.118344,1.9044134,0.952,31200.0,12.8293,33.8566,672.0,353.098,3952.0,4.62,0.63,1
PC,13.3889,2459742.829034,1.7465205,1.453,7080.0,9.21007,349.37,1204.0,439.501,5219.0,4.36,1.04,1
PC,13.4016,2459723.423495,6.7113743,2.294,22640.0,15.6415,66.8731,796.0,634.873,5616.2,4.42,1.02,1
PC,13.1895,2459742.005654,7.4242482,2.873,8060.0,14.2577,114.75,911.0,914.008,5760.0,4.08,1.53,1
PC,12.6025,2459736.090495,3.6479472,1.683,9470.0,11.96,208.679,1058.0,557.293,5999.0,4.35,1.16,1
PC,12.9079,2459736.246115,5.4397285,3.099,8020.0,10.0246,150.751,976.0,444.485,5188.0,4.29,1.12,1
PC,13.1351,2459703.44826,32.6116713,2.052,15640.0,11.6182,1.72193,319.0,316.349,4626.0,4.45,0.84,1
PC,13.4932,2459728.922004,10.9299688,2.407,15520.0,11.7101,28.5552,644.0,592.293,5555.0,4.5,0.92,1
PC,12.5992,2459739.173528,7.924204,4.458,8160.0,12.6224,226.813,1081.0,618.078,5739.6,4.17,1.39,1
PC,11.7149,2459722.313637,19.5422056,3.465,4120.0,5.05981,15.7305,554.0,192.846,5221.0,4.62,0.77,1
PC,12.6536,2459735.332063,3.946066,1.792,8410.0,11.2929,179.278,1019.0,527.004,5769.6,4.35,1.13,1
PC,13.185,2459729.976853,6.9541458,4.077,7080.0,15.5368,289.666,1149.0,774.0,5917.0,3.97,1.78,1
PC,11.5437,2459738.005648,3.878198,3.32,3680.0,9.5211,639.555,1400.0,371.785,5798.0,4.06,1.57,1
PC,13.4429,2459741.644195,4.015073,3.229,22900.0,15.9171,383.57,1232.0,648.967,5690.0,4.42,1.03,1
PC,12.8212,2459766.375076,3.7749324,3.902,5920.0,12.3016,1208.55,1642.0,928.084,6448.0,4.14,1.62,1
PC,11.5578,2459767.984121,1.7548863,1.314,2620.0,5.83196,397.807,1244.0,278.969,5589.0,4.37,1.08,1
PC,13.0383,2459766.399806,1.4529225,1.604,17180.0,12.177,993.613,1564.0,512.769,5986.6,4.59,0.88,1
PC,13.038,2459758.243282,6.6867154,2.945,3870.0,11.1995,166.048,1000.0,864.093,5839.0,3.95,1.8,1
PC,13.442,2459764.635726,3.5023306,1.31,11020.0,13.5233,91.9991,862.0,757.959,5568.0,4.26,1.21,1
PC,12.4443,2459767.6163,2.7404478,3.422,5340.0,12.6696,908.875,1529.0,614.872,5390.0,3.93,1.74,1
PC,13.2035,2459764.180646,5.4049747,2.932,22870.0,14.7278,170.944,1007.0,554.905,5662.6,4.49,0.95,1
PC,12.1884,2459765.925587,4.1816344,4.13,4180.0,13.4666,782.898,1473.0,676.452,5900.0,3.98,1.76,1
PC,11.8799,2459758.926644,6.9171675,2.038,1250.0,2.51967,21.9209,602.0,114.277,4208.0,4.6,0.67,1
PC,14.0296,2459762.212892,6.0962241,1.866,21520.0,9.0747,11.1142,508.0,236.52,3769.0,4.65,0.6,1
PC,13.1293,2459754.990877,10.2515829,4.588,4270.0,11.6535,190.021,1034.0,1161.94,6080.0,3.97,1.83,1
PC,10.6582,2459766.339783,5.0048582,5.027,750.0,4.81636,795.439,1479.0,327.322,5641.8,3.91,1.83,1
PC,9.0745,2459793.278295,5.4459647,2.437,850.0,2.77011,158.296,988.0,78.454,5483.0,4.48,0.93,1
PC,9.77301,2459782.800518,12.7792686,4.633,2040.0,5.81625,164.9,998.0,192.475,6280.0,4.28,1.33,1
PC,9.6069,2459786.442643,16.2134274,3.551,530.0,1.99447,38.9693,696.0,97.614,5664.0,4.58,0.86,1
PC,9.6069,2459788.410948,6.3346129,3.341,330.0,1.53236,224.712,1078.0,97.614,5664.0,4.58,0.86,1
PC,6.5715,2459776.255982,12.9256051,1.691,790.0,2.53704,8.71939,478.0,20.4581,5132.0,4.49,0.88,1
PC,10.4519,2459793.645262,2.2906144,1.949,1390.0,4.657,638.802,1400.0,198.263,5651.0,4.27,1.22,1
PC,10.492,2459795.466098,0.7036041,0.81,3360.0,7.01336,1029.5,1578.0,183.242,5726.0,4.36,1.11,1
PC,10.1872,2459770.6738,6.14068821452177,3.38613249660235,2627.6198191154,5.42730174732845,240.672613749935,1004.56124201314,156.53,5708.0,4.4,1.05042004585266,1
PC,11.1798,2459772.334479,4.16454481953557,1.57254224897364,2612.23974835356,1.98813927846771,13.3265300551034,487.302927389249,27.8123,3521.0,4.8805,0.343358010053635,1
PC,8.6133,2459771.71321,2.62826056730241,1.24082107115955,731.208268383617,2.83310166564593,274.162976866045,1037.81979812719,42.9052,4821.0,4.51,0.817034006118774,1
PC,9.937,2459818.861117,5.3834388,1.247,1720.0,3.27397,26.7816,633.0,84.0126,5134.0,4.61,0.76,1
PC,9.30608,2459811.93093,20.5680002,5.421,790.0,8.94516,1025.73,1576.0,195.711,6809.0,4.26,1.49,1
PC,6.8806,2459828.145567,14.2424506,4.051,170.0,2.19717,154.082,981.0,72.9611,6815.9,4.17,1.65,1
PC,8.9415,2459812.954104,7.1683998,2.704,570.0,2.40993,128.076,937.0,79.953,5707.0,4.5,0.94,1
PC,10.291,2459820.455764,5.6852804,6.105,6330.0,15.1292,1023.84,1575.0,320.387,6142.0,3.96,1.87,1
PC,9.77358,2459815.873897,27.0528213,3.784,850.0,3.03066,14.0936,539.0,121.745,5615.0,4.42,1.01,1
PC,10.4008,2459822.972557,6.2544051,2.378,740.0,2.54249,68.0958,800.0,104.955,4986.0,4.52,0.83,1
PC,8.0581,2459799.303854,15.6146057515396,5.8168055050842,467.14373068761,3.02725840972123,126.863222012446,855.960421383929,80.7542,5809.0,4.17404,1.38206994533539,1
PC,10.828,2459797.705428,3.42000733489216,1.93391667220032,746.044173991156,2.85209310984695,443.254857393589,1170.26206012895,188.762,5463.0,4.39104,1.03162002563477,1
PC,9.95806,2459802.484617,9.73482949887001,4.30673613238734,899.770546332309,3.69596580151552,209.549050652676,970.378518701852,182.264,6115.71,4.33401,1.21045005321503,1
PC,12.9192,2459788.904875,5.0493049,3.885,7850.0,15.7942,435.709,1272.0,614.225,5821.0,3.97,1.76,1
PC,10.9653,2459786.127171,3.7846792,2.51,5870.0,12.2675,501.062,1318.0,324.532,6360.0,4.16,1.55,1
PC,12.776,2459795.478353,5.1357505,3.504,11560.0,13.7192,461.579,1291.0,675.49,6301.0,4.32,1.28,1
PC,13.1692,2459793.44982,2.6721807,2.433,15750.0,13.6986,499.207,1316.0,509.036,5549.0,4.38,1.06,1
PC,12.231,2459792.712699,3.5242025,1.79,23590.0,12.31,60.7404,777.0,178.827,4485.0,4.5,0.78,1
PC,13.0949,2459795.463879,6.4226101,3.007,16970.0,13.4185,78.3241,828.0,407.252,4977.0,4.37,0.98,1
PC,14.5478,2459786.404289,8.4498763,1.773,71390.0,11.6649,2.51961,350.0,145.911,3330.0,4.82,0.41,1
PC,12.8557,2459791.742675,3.5982966,1.614,28570.0,13.0275,43.9473,717.0,218.118,4458.0,4.54,0.75,1
PC,13.4506,2459793.910188,4.006489,3.949,11560.0,16.2059,1122.8,1612.0,1176.96,6600.0,4.23,1.49,1
PC,12.1201,2459795.704556,4.2025514,4.028,3360.0,10.5624,646.84,1404.0,500.44,5678.0,3.93,1.8,1
PC,12.5432,2459791.805537,2.8091879,1.927,3080.0,5.92308,392.13,1239.0,460.272,5821.0,4.44,1.03,1
PC,13.3247,2459795.126527,4.197866,3.223,10650.0,12.6868,356.665,1210.0,680.835,5581.0,4.27,1.21,1
PC,11.9963,2459791.961303,6.0671557,2.12,2080.0,6.40583,98.668,878.0,465.656,5737.0,4.18,1.36,1
PC,13.4236,2459795.467392,1.5101054,2.993,13090.0,19.2985,3194.9,2094.0,1095.42,5964.0,4.0,1.74,1
PC,11.2543,2459781.133754,3.9964264,1.722,12340.0,13.0504,132.764,945.0,273.452,5771.0,4.34,1.14,1
PC,12.8137,2459790.948702,4.5049415,2.372,14400.0,11.5788,181.815,1022.0,433.416,5697.0,4.45,0.99,1
PC,13.4781,2459788.337798,3.9956793,2.056,38380.0,13.077,51.5714,746.0,255.965,4348.0,4.62,0.67,1
PC,11.9781,2459793.844498,3.7219898,2.306,15860.0,12.8025,257.512,1116.0,293.498,5806.0,4.47,0.98,1
PC,12.647,2459795.758929,4.449914,2.449,13550.0,14.3475,105.034,891.0,385.952,4910.0,4.19,1.2,1
